,anger,disgust,fear,joy,neutral,sadness,surprise,contempt,index,sentence,number of sentences,positive,negative,confidence of lex,length,period,question mark,exclamation point,ellipses,label
2157,0,0,0,0,1,0,0,0,2158,wow very deep momma,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,neutral
2158,0,0,0,0,1,0,0,0,2159,"it is! For many years, Indravardhan has not written anything and has not been able to practice, he is a very talented poet!",0.2,1.0,0.0,1.0,0.18120805369127516,0.0,0.0,1.0,0.0,neutral
2159,0,0,0,0,1,0,0,0,2160,what will happen now mumma?,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,1.0,0.0,0.0,fear
2160,0,0,0,0,1,0,0,0,2161,"well, to this you will have to win in some way or the other! Where are we meeting now?",0.2,0.0,0.0,1.0,0.1476510067114094,0.0,0.5,0.5,0.0,neutral
2161,0,0,0,0,1,0,0,0,2162,Who is the judge?,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,neutral
2162,1,0,0,1,0,1,0,0,2163,art and poetry club's most talented poet anirudh mehta,0.1,1.0,0.0,0.3333333333333333,0.06711409395973154,0.0,0.0,0.0,0.0,fear
2163,1,0,0,1,0,1,0,0,2164,"Excuse me ladies and gentleman, you all are welcome to this year's art and poetry club's poetry meeting! The poet who contributed this year is - Mahesh Parhansp, Raghuvir Jetmalani, Shakeela Moradabadi I'm so sorry Gopi Vetha, Indravardhan Sarabhai...",0.2,0.75,0.25,0.3333333333333333,0.3221476510067114,0.0,0.0,0.5,0.5,joy
2164,1,0,0,1,0,0,0,0,2165,East or West daddyji is the best!,0.1,1.0,0.0,0.5,0.053691275167785234,0.0,0.0,1.0,0.0,joy
2165,1,0,0,1,0,0,0,0,2166,"monisha, please rosesh sarabhai .and this saal humaare jo judge hain wo hain poet's guild award winner anirudh mehta urf.",0.1,1.0,0.0,0.5,0.15436241610738255,1.0,0.0,0.0,0.0,joy
2166,0,0,0,0,1,0,0,0,2167,raw banana,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,0.0,neutral
2167,0,0,0,0,1,0,0,0,2168,raw banana?,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,1.0,0.0,0.0,surprise
2168,0,0,0,0,1,0,0,0,2169,my takhallus..,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,neutral
2169,0,0,0,0,1,0,0,0,2170,but raw banana?,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,1.0,0.0,0.0,joy
2170,0,0,1,0,0,0,0,0,2171,uyou see it's a very deep metaphor my poetry is very difficult today,0.1,0.0,0.0,1.0,0.09395973154362416,0.0,0.0,0.0,0.0,neutral
2171,0,0,0,0,1,0,0,0,2172,to raw banana?,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,1.0,0.0,0.0,surprise
2172,0,0,1,0,0,0,0,0,2173,"Naturally Monisha, even raw banana is difficult to digest isn't it?",0.1,0.0,0.0,1.0,0.09395973154362416,0.0,1.0,0.0,0.0,joy
2173,0,0,0,0,1,0,0,0,2174,absolutely right what indravardhan said,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,joy
2174,0,0,0,0,1,0,0,0,2175,kya lenge aap? wine whiskey or champagne?,0.2,0.0,0.0,1.0,0.06040268456375839,0.0,1.0,0.0,0.0,joy
2175,0,0,0,0,1,0,0,0,2176,today is my fasting day,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,joy
2176,0,0,0,0,1,0,0,0,2177,i'm so sorry,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,fear
2177,0,0,0,0,1,0,0,0,2178,whiskey nahi wine longa,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,joy
2178,0,1,0,0,0,0,0,0,2179,The hypocrite saw the shore and drank wine during the fast.,0.1,0.0,1.0,1.0,0.08053691275167785,1.0,0.0,0.0,0.0,contempt
2179,0,0,0,0,1,0,0,0,2180,I said what is this? What did you put in me?,0.2,0.0,0.0,1.0,0.087248322147651,0.0,1.0,0.0,0.0,neutral
2180,0,0,1,0,0,0,0,0,2181,wow infection happened in my ear,0.1,0.0,1.0,1.0,0.040268456375838924,0.0,0.0,0.0,0.0,fear
2181,0,0,0,0,1,0,0,0,2182,hmmm maya,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,0.0,contempt
2182,0,0,0,0,1,0,0,0,2183,"hmm just ignore him, you guys carry on with your session .main kan mein ye nikalta hoon narad muni ji",0.1,0.0,1.0,1.0,0.14093959731543623,0.0,0.0,0.0,0.0,anger
2183,0,0,0,0,1,0,0,0,2184,hmm.. now my poetry will become famous and the taliyan will also become famous. samjha?,0.2,1.0,0.0,1.0,0.12080536912751678,0.5,0.5,0.0,0.0,neutral
2184,1,0,0,1,0,0,0,0,2185,"Hello everyone, before we start I would request Anirudh to read his award-winning poetry to us. Come on Anirudh.",0.2,1.0,0.0,0.5,0.1610738255033557,1.0,0.0,0.0,0.0,joy
2185,0,0,1,0,0,0,0,0,2186,"Well Maya has not said that again I have to recite. The language is a bit street like but I feel that I have done it. The name of the poem is I am a dog. The world wants to worship me, but if you look at me, no one will worship me. No matter how poor I am, the king will never kill me, but I will not spend any time in the kingdom, I will not want to cheat, take this mango and give me sugarcane.",0.5,0.6,0.4,0.375,0.6644295302013423,1.0,0.0,0.0,0.0,sadness
2186,0,0,0,0,1,0,0,0,2187,chappal maru?,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,1.0,0.0,0.0,anger
2187,0,0,0,0,1,0,0,0,2188,One by one please!,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,1.0,0.0,neutral
2188,0,0,0,1,0,0,0,0,2189,"Do not let me sit in the kingdom, neither will the king make me, neither should I sit in the God of Jaizaad, nor should I sit in the God of 5 stars, nor should I sit in the kitchen of poor people, why do I need less… why am I happy. excuse me!",0.2,0.75,0.25,1.0,0.4161073825503356,0.5,0.0,0.5,0.0,sadness
2189,1,1,0,0,0,0,0,0,2190,"beautiful, you know it's so self depreciating! it's almost socialist!",0.2,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.10067114093959731,0.0,0.0,1.0,0.0,sadness
2190,0,0,0,0,1,0,0,0,2191,Meaning,0.1,0.0,0.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,neutral
2191,0,0,0,1,0,0,0,0,2192,It is necessary to start the tradition of human humanity first.,0.1,1.0,0.0,1.0,0.08053691275167785,1.0,0.0,0.0,0.0,joy
2192,0,0,0,1,0,1,0,0,2193,"Namaskar Jai Maharashtra, the leader of my poetry is the beggar of the local train. In one house he is carrying a harmonium box, in the other house he is carrying his daughter, he sings, he is like a foreigner, he feels like he is noisy, he is not singing.",0.2,0.5,0.5,0.3333333333333333,0.38926174496644295,1.0,0.0,0.0,0.0,joy
2193,0,0,0,0,1,0,0,0,2194,very observant mahesh. this is the point of the original song also this is the point .continue mahesh,0.2,1.0,0.0,1.0,0.12751677852348994,1.0,0.0,0.0,0.0,neutral
2194,0,0,0,0,0,1,0,0,2195,"You are asking for 10 paise 10 paise, what mistake have you written in poetry? But sir, sir, I have become a beggar of the local train!",0.2,0.5,0.5,1.0,0.21476510067114093,0.0,0.5,0.5,0.0,joy
2195,1,0,0,1,0,0,0,0,2196,wonderful wonderful surprise ending wasn't it?,0.1,1.0,0.0,0.42857142857142855,0.053691275167785234,0.0,1.0,0.0,0.0,joy
2196,0,0,0,0,1,0,0,0,2197,"yes it was very shall i tell it like hitchcock, a twist in the tale.",0.1,1.0,0.0,1.0,0.11409395973154363,1.0,0.0,0.0,0.0,joy
2197,0,0,0,0,1,0,0,0,2198,Humaari agli kavita hai gopi vetha,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,0.0,0.0,joy
2198,0,0,0,1,0,0,0,0,2199,"The head of the poem is the path of the buffalo - My buffalo has grown young, the grass has turned sour, the yaw has replaced the yaw, what can I tell you now, the buffalo needs a soft belly, white as the moon, and got a brown colored bull pulling its cart.",0.1,0.8,0.2,0.6,0.40268456375838924,1.0,0.0,0.0,0.0,neutral
2199,1,0,0,1,0,0,0,0,2200,"wonderful, every woman's story",0.1,1.0,0.0,0.5,0.040268456375838924,0.0,0.0,0.0,0.0,joy
2200,0,0,0,0,1,0,0,0,2201,"Kachhakela ji, the poem is of buffalo.",0.1,0.0,0.0,1.0,0.06040268456375839,1.0,0.0,0.0,0.0,contempt
2201,0,0,0,0,1,0,0,0,2202,"sahil, urtein bhaans hi to hain",0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,0.0,neutral
2202,0,0,0,0,1,0,0,0,2203,nahi marad saand hoote hain,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,contempt
2203,0,0,0,0,1,0,0,0,2204,unfortunately .vetha ji continue please,0.1,1.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,neutral
2204,0,0,1,0,0,1,0,0,2205,"Bhaiya took Saand to the Saand to get married to Saand, after dressing him in the Saand, he made the raw material of the maared gay, the buffalo ran away from the vehicle after seeing the Saand, Bhaiya Ji felt very stressed because of this. Due to stress, he was alone in the hospital, now his brother's table was running.",0.2,0.5,0.5,0.5,0.46308724832214765,1.0,0.0,0.0,0.0,joy
2205,1,0,0,1,0,0,0,0,2206,"wonderful, wonderful Vetha ji.For the first time I'm feeling urban bhaiya and gave some light to the statements.",0.2,1.0,0.0,0.5,0.15436241610738255,1.0,0.0,0.0,0.0,joy
2206,0,0,0,0,1,0,0,0,2207,"accha ab third kavi, raghubir jethmalani",0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,0.0,joy
2207,0,0,0,0,1,0,0,0,2208,"Sahil, what are you doing?",0.1,0.0,0.0,1.0,0.04697986577181208,0.0,1.0,0.0,0.0,neutral
2208,0,0,0,1,0,0,0,0,2209,Are you jumping from the balcony?,0.1,1.0,0.0,1.0,0.04697986577181208,0.0,1.0,0.0,0.0,neutral
2209,0,0,0,0,1,0,0,0,2210,"No, Indiawali's promo is being shown.",0.1,0.0,0.0,1.0,0.06040268456375839,1.0,0.0,0.0,0.0,joy
2210,0,0,0,0,1,0,0,0,2211,Indian woman?,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,1.0,0.0,0.0,neutral
2211,0,0,0,1,0,0,0,0,2212,"haan, star one ka nayi show. exactly my story.",0.2,1.0,0.0,1.0,0.08053691275167785,1.0,0.0,0.0,0.0,joy
2212,0,0,0,0,1,0,0,0,2213,How is your story?,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,neutral
2213,0,0,0,0,1,0,0,0,2214,A girl from Punjab has come to Mumbai and is working here.,0.1,0.0,0.0,1.0,0.087248322147651,1.0,0.0,0.0,0.0,neutral
2214,0,0,0,1,0,0,0,0,2215,What kind of story is yours? she has come to work!,0.2,1.0,0.0,1.0,0.087248322147651,0.0,0.5,0.5,0.0,neutral
2215,0,0,0,0,1,0,0,0,2216,accha has everyone got their drinks can we resume? Our next poet is indravardhan sarabhai.,0.2,0.0,0.0,1.0,0.11409395973154363,0.5,0.5,0.0,0.0,joy
2216,1,0,0,1,0,0,0,0,2217,"As soon as the sun and moon rise again, daddyji's name will rise.",0.1,1.0,0.0,0.5,0.10738255033557047,1.0,0.0,0.0,0.0,joy
2217,0,0,0,1,0,0,0,0,2218,"anirudh, please be a little kind with indravardhan. Toda is amateur but Kaushai has done a lot of beeching.",0.2,1.0,0.0,1.0,0.1476510067114094,1.0,0.0,0.0,0.0,joy
2218,0,0,0,0,1,0,0,0,2219,The name of the poem is .uff cinema.,0.1,0.0,0.0,1.0,0.06040268456375839,1.0,0.0,0.0,0.0,neutral
2219,0,0,0,0,1,0,0,0,2220,hmm contemporary.,0.1,0.0,0.0,1.0,0.020134228187919462,1.0,0.0,0.0,0.0,neutral
2220,1,0,0,0,0,0,0,0,2221,"The reel of the cinema went fast and fast, Sushil came on the cinema screen, his muscles were acting like Sushil, his face was as blank as a dead pigeon, the dialogue was spoken like it was big, it was the neighbor's scooter, the heroine of Sushil had as many clothes as Sandhya. Who will be on the head of the tree...Suniyega aaye...Sandhya se achhe hain giving sticky expressions, Sandhya se hain giving sticky expressions but ultimately Sandhya will become the best actress this year. Sushil's muscles will get the award because his father is on the jury, understand? 4-Start critics will see the picture because they are in front of the producers, yet why should I go and see it? Why is there pain?",0.7,0.7272727272727273,0.2727272727272727,0.3333333333333333,0.9865771812080537,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,joy
2221,0,0,0,0,1,0,0,0,2222,haan ​​wo to hain!,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,1.0,0.0,neutral
2222,0,0,1,0,0,0,0,0,2223,But still why do I watch this movie? You have to watch the TV by watching the remote in the living room of the house.,0.2,0.0,0.0,1.0,0.18120805369127516,0.5,0.5,0.0,0.0,joy
2223,0,0,0,0,1,0,0,0,2224,daddyji!,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,1.0,0.0,joy
2224,0,0,0,0,0,1,0,0,2225,"Indravardhan, you have revealed the secret of life through your poetry. I started crying..",0.2,0.0,1.0,1.0,0.11409395973154363,1.0,0.0,0.0,0.0,sadness
2225,1,0,0,0,0,1,0,0,2226,there is still a lot left to do,0.1,0.0,1.0,0.5,0.053691275167785234,0.0,0.0,0.0,0.0,fear
2226,1,0,0,1,0,0,0,0,2227,this was the best maya!,0.1,1.0,0.0,0.5,0.040268456375838924,0.0,0.0,1.0,0.0,sadness
2227,0,0,0,0,1,0,0,0,2228,so far so far let's hear rosesh's poem?,0.1,0.0,0.0,1.0,0.0738255033557047,0.0,1.0,0.0,0.0,joy
2228,1,0,0,1,0,0,0,0,2229,but he was the best! i'm sorry please excuse me for my tears!,0.2,0.5,0.5,0.5,0.10738255033557047,0.0,0.0,1.0,0.0,sadness
2229,0,0,0,0,1,0,0,0,2230,and now the immensely talented rosesh sarabhai,0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,0.0,joy
2230,1,0,0,1,0,0,0,0,2231,i'm sorry all the best!,0.1,1.0,0.0,0.5,0.04697986577181208,0.0,0.0,1.0,0.0,joy
2231,0,0,0,0,1,0,0,0,2232,but indravardhan,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,0.0,joy
2232,0,0,0,1,0,0,0,0,2233,"The main title of my poem is jelly..lagul lagul lagul lagul, laal laal lagul lagul, jelly. What kind of jelly is hidden in my body, like a dancer like an unknown one, jelly made by my mother, soft, soft, sweet, everyone likes it, Sangeeta, Rita, Nita, Anita,….",0.2,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.436241610738255,1.0,0.0,0.0,0.0,joy
2233,1,0,0,0,0,0,0,0,2234,vintage rosesh maya .main kya kahu? I have no words to express my anger!,0.2,0.5,0.5,1.0,0.10738255033557047,0.0,0.5,0.5,0.0,joy
2234,0,0,0,1,0,0,0,0,2235,my dear friend!,0.1,1.0,0.0,1.0,0.026845637583892617,0.0,0.0,1.0,0.0,contempt
2235,0,0,0,0,0,1,0,0,2236,"Jelly fell on the ground, awaaw aayein, ploop ploop ploop,",0.1,0.0,1.0,1.0,0.087248322147651,0.0,0.0,0.0,0.0,joy
2236,0,0,0,0,1,0,0,0,2237,"come again, come again, come again",0.1,0.0,0.0,1.0,0.053691275167785234,0.0,0.0,0.0,0.0,neutral
2237,0,0,0,0,0,1,0,0,2238,"Jelly fell on the ground to make noise, plop plop. Bachcha usse haat maarein, heard it thup thup",0.2,0.0,1.0,1.0,0.14093959731543623,1.0,0.0,0.0,0.0,neutral
2238,0,0,0,0,1,0,0,0,2239,he's playing on the onomatopoeia! ha ha,0.2,0.0,0.0,1.0,0.06040268456375839,0.0,0.0,1.0,0.0,joy
2239,0,0,0,1,0,0,0,0,2240,"No fungus will ever grow on jelly, his sword will never be hidden, if we save our country, we will make jelly the Prime Minister of the country!",0.1,0.6666666666666666,0.3333333333333333,0.5,0.21476510067114093,0.0,0.0,1.0,0.0,joy
2240,1,0,0,0,0,0,0,0,2241,"my son my son sensational rosesh! Rosesh's poetry is not poetry, it is a movement, it's a revolution!",0.2,0.6666666666666666,0.3333333333333333,0.4,0.1610738255033557,0.0,0.0,1.0,0.0,neutral
2241,0,0,1,0,0,0,0,0,2242,"but, what is the verdict?",0.1,0.0,0.0,1.0,0.04697986577181208,0.0,1.0,0.0,0.0,neutral
2242,0,0,0,1,0,0,0,0,2243,"Maya is hidden in Rosesh's poetry, it is philosophy, but it is true in Indravardhan's poetry. Can we have Indravardha over here please? My elder son.If my elder son Indravardhan is present in our times, then we will be proud of our sister..to get buried under the award and think what will happen if our sister and husband write poetry.",0.4,1.0,0.0,0.5,0.48322147651006714,0.75,0.25,0.0,0.0,joy
2243,0,0,0,0,1,0,0,0,2244,Mar Gaye!,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,1.0,0.0,fear
2244,1,0,1,1,0,0,0,0,2245,married? why?,0.2,1.0,0.0,0.3333333333333333,0.026845637583892617,0.0,1.0,0.0,0.0,surprise
2245,0,0,1,0,0,1,0,0,2246,Baa gave me this packet before killing.,0.1,0.0,1.0,0.5,0.053691275167785234,1.0,0.0,0.0,0.0,joy
2246,0,0,1,0,0,1,0,0,2247,This is the packet I gave you before I died.,0.1,0.0,1.0,0.5,0.0738255033557047,1.0,0.0,0.0,0.0,neutral
2247,0,0,0,0,1,0,0,0,2248,I have found out,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,neutral
2248,0,0,1,0,0,1,0,0,2249,Madhu bhai I came to know that father had given me this packet before dying.,0.1,0.0,1.0,0.5,0.10738255033557047,1.0,0.0,0.0,0.0,anger
2249,0,0,0,0,1,0,0,0,2250,ilaben,0.1,0.0,0.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,neutral
2250,0,0,1,0,0,1,0,0,2251,Baa gave me this packet before he died.,0.1,0.0,1.0,0.5,0.06040268456375839,1.0,0.0,0.0,0.0,neutral
2251,0,0,0,0,1,0,0,0,2252,"I know this thing, India understands it",0.1,0.0,0.0,1.0,0.053691275167785234,0.0,0.0,0.0,0.0,neutral
2252,1,0,1,0,0,1,0,0,2253,"Madhubhai, you stole all this, I have made jelly for you.",0.1,0.0,1.0,0.3333333333333333,0.09395973154362416,1.0,0.0,0.0,0.0,neutral
2253,0,0,0,0,1,0,0,0,2254,Will you eat jelly? jelly?,0.2,1.0,0.0,1.0,0.04697986577181208,0.0,1.0,0.0,0.0,neutral
2254,0,0,0,0,1,0,0,0,2255,Nehi nehi khana toh hai hai. Khichuri and curd.,0.2,0.0,0.0,1.0,0.0738255033557047,1.0,0.0,0.0,0.0,joy
2255,0,0,0,1,0,0,0,0,2256,I am not talking about food. jelly.,0.2,1.0,0.0,1.0,0.06040268456375839,1.0,0.0,0.0,0.0,neutral
2256,0,0,0,0,1,0,0,0,2257,How do you handle jelly?,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,1.0,0.0,0.0,sadness
2257,0,0,0,0,1,0,0,0,2258,"Maya takes it directly, there is no need to understand every word.",0.1,1.0,0.0,1.0,0.09395973154362416,1.0,0.0,0.0,0.0,joy
2258,0,0,0,0,1,0,0,0,2259,"The way I used it made me understand that it is jelly. Madhubhai, Maya has made jelly for you.",0.2,0.0,0.0,1.0,0.1476510067114094,1.0,0.0,0.0,0.0,joy
2259,0,0,0,1,0,0,0,0,2260,"Nehi Nehi Nehi, Maya's dance can't be seen by me",0.1,1.0,0.0,1.0,0.087248322147651,0.0,0.0,0.0,0.0,joy
2260,0,0,0,1,0,0,0,0,2261,I didn't dance mainly. indravadan.,0.2,1.0,0.0,1.0,0.053691275167785234,1.0,0.0,0.0,0.0,anger
2261,0,0,0,0,1,0,0,0,2262,please open a packet. I made the main jelly.,0.2,1.0,0.0,1.0,0.0738255033557047,1.0,0.0,0.0,0.0,neutral
2262,0,0,0,0,1,0,0,0,2263,"Take a knife also, you have to open this packet.",0.1,0.0,0.0,1.0,0.08053691275167785,1.0,0.0,0.0,0.0,neutral
2263,0,0,0,0,1,0,0,0,2264,"haan, haan",0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,neutral
2264,0,0,0,0,1,0,0,0,2265,"I am sure, this will be the main thing. I was thinking a little, but that day passed, and a day before, he had a premonition that she was going to go.",0.2,1.0,0.0,1.0,0.2550335570469799,1.0,0.0,0.0,0.0,neutral
2265,0,0,0,0,1,0,0,0,2266,"Hello Mother Sarabhai, what's the matter Chowkidar?",0.1,0.0,0.0,1.0,0.06711409395973154,0.0,1.0,0.0,0.0,neutral
2266,0,0,0,1,0,1,0,0,2267,"Who has come, mother?",0.1,0.5,0.5,0.5,0.040268456375838924,0.0,1.0,0.0,0.0,neutral
2267,0,0,0,0,1,0,0,0,2268,Some people have come from the municipal corporation.,0.1,1.0,0.0,1.0,0.06040268456375839,1.0,0.0,0.0,0.0,fear
2268,0,0,0,0,1,0,0,0,2269,Will you take the roses?,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,1.0,0.0,0.0,joy
2269,0,0,0,0,1,0,0,0,2270,why mukje?,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,1.0,0.0,0.0,surprise
2270,0,0,0,0,1,0,0,0,2271,are you not found? Exotic animals are not allowed to be kept at home.,0.2,1.0,0.0,1.0,0.10738255033557047,0.5,0.5,0.0,0.0,neutral
2271,0,0,0,0,1,0,0,0,2272,"haha, very funny",0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,contempt
2272,0,0,0,0,1,0,0,0,2273,"move, play",0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,neutral
2273,0,0,0,0,1,0,0,0,2274,"ok, send them the solution. this sounds a bit serious indravadan. A senior officer has come from the demolition department of the municipal corporation.",0.3,0.75,0.25,1.0,0.18791946308724833,1.0,0.0,0.0,0.0,fear
2274,0,0,0,0,1,0,0,0,2275,What has the demolition department done?,0.1,0.0,1.0,1.0,0.04697986577181208,0.0,1.0,0.0,0.0,neutral
2275,0,0,0,1,0,0,0,0,2276,"I have no idea. I mean, I also gave the Gulabjamun made by Monisha to Radhabhai yesterday. Save them from your hands.",0.3,1.0,0.0,1.0,0.174496644295302,1.0,0.0,0.0,0.0,contempt
2276,0,0,0,0,1,0,0,0,2277,How strong is the gulabjamun prepared by Bhabhi?,0.1,1.0,0.0,1.0,0.06040268456375839,0.0,1.0,0.0,0.0,surprise
2277,0,0,0,0,1,0,0,0,2278,so Radhabhai why do you wear iodex mal on your pair?,0.1,0.0,1.0,1.0,0.08053691275167785,0.0,1.0,0.0,0.0,neutral
2278,0,0,0,0,1,0,0,0,2279,iodex why?,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,1.0,0.0,0.0,neutral
2279,0,0,0,0,0,1,0,0,2280,Because the rose did not fall on the maid's feet.,0.1,0.0,1.0,1.0,0.08053691275167785,1.0,0.0,0.0,0.0,sadness
2280,0,0,0,0,1,0,0,0,2281,are baap,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,0.0,surprise
2281,0,0,1,1,0,0,0,0,2282,"oh my god, oh my god. indu please.",0.2,1.0,0.0,0.5,0.0738255033557047,1.0,0.0,0.0,0.0,fear
2282,0,0,0,0,1,0,0,0,2283,hello maya sarabhai,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,neutral
2283,0,0,0,0,1,0,0,0,2284,nehi nehi main rajsekhar inamdar,0.1,1.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,neutral
2284,0,0,0,0,1,0,0,0,2285,main maya sarabhai,0.1,1.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,neutral
2285,0,0,0,0,1,0,0,0,2286,Why is Sarabhai entered from the app main?,0.1,1.0,0.0,1.0,0.06040268456375839,0.0,1.0,0.0,0.0,neutral
2286,1,0,0,0,0,0,0,0,2287,"app hi bataiye, nehi nehi just make a wild guess. How can we become indravadan sarabhai from main?",0.2,0.5,0.5,1.0,0.14093959731543623,0.5,0.5,0.0,0.0,joy
2287,0,0,0,0,1,0,0,0,2288,give me some hint to give you,0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,0.0,joy
2288,0,0,0,0,1,0,0,0,2289,"ok ok, indravadan je hain na, he is a dashing",0.1,0.0,0.0,1.0,0.08053691275167785,0.0,0.0,0.0,0.0,neutral
2289,0,0,0,0,1,0,0,0,2290,indravadan indravadan baad main khelenge if you dont mind. Please tell me what are you here for?,0.2,1.0,0.0,1.0,0.1342281879194631,0.5,0.5,0.0,0.0,anger
2290,0,0,1,0,0,0,0,0,2291,"Hello madam, you have exactly 15 minutes to evacuate the house. After that we will start demolition of this building from this house.",0.2,0.3333333333333333,0.6666666666666666,1.0,0.174496644295302,1.0,0.0,0.0,0.0,neutral
2291,0,0,0,0,1,0,0,0,2292,what?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,surprise
2292,0,0,0,0,1,0,0,0,2293,"Hey, my 15 minutes have started. Larko, come on and come.",0.2,0.0,0.0,1.0,0.10067114093959731,1.0,0.0,0.0,0.0,neutral
2293,0,0,1,1,0,0,0,0,2294,"oh god, weapons!",0.1,1.0,0.0,0.5,0.03355704697986577,0.0,0.0,1.0,0.0,fear
2294,0,0,0,0,1,0,0,0,2295,"What are you doing all this, Indu?",0.1,0.0,0.0,1.0,0.06040268456375839,0.0,1.0,0.0,0.0,fear
2295,0,0,0,0,1,0,0,0,2296,achcha toh indravadan aap hain,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,surprise
