text,label
"monisha ko koshti rahti ho. are maya toh kis din keya karna iye bhi puchti rahti hain ush churail se, keya naam hain uska, ha sumitra majumder se",contempt
woh churail meri chachi hain,sadness
"woh sorry sumitra nehi, wo kyun wo black magic karne wali dian. han sanjeevani majumder se",contempt
"daad, wo iske mammi hain",fear
"oh, fir toh kuch nehi ho sakta",sadness
"right, ish liye please jara chup raho",contempt
"accha iye batao ki madhyam kyun banega? mere kahne ka matlab hain ki baa ke atma kiske sarir main layenge? uncle, aap madhyam kuyn nehi baan jaate?",neutral
are nehi nehi. main agar madhyam ban geya toh baa baat kisse karegi? ,neutral
"unless you want a double role. hey bakora, boli thi ki tu kohi chooti ghar ke ladki se saadi karna, maya toh bilkul bakwas hain. nehi nehi baa maaf kar do har insaan se galati hote hain",contempt
ho geya indravadan?,neutral
"nehi nehi what i mean to say ki i knew baa, wo kisi maard ki body main comfortable feel nehi karti ",neutral
yaa thats right. isi liye madhyam monisha banegi. ,neutral
main? nehi nehi main nehi,fear
monisha hum ish baakt jish situation main faase hain wo tumhare laparwayi ki bajay se hain. toh tumhara faarz banta hain ki..dont you agree? sahil what do you say?,contempt
sahil,fear
absolutely i mean monisha tumhe iye karna hoga aur waise bhi mujhe nehi lagta iye successful hone wala hain toh why do not you give it a short try?,neutral
"he might not be wrong. what i mean to say ke iye experiment main pahle do baar kar chuka hun, and it failed.",neutral
waah,joy
so lets see ki i mean this is a fresh attempt ,neutral
"lekin mammi ji, agar main mar gayi toh?",fear
aisa kuch hoga. agar kuch hua toh main dekh lungi use ,neutral
"are mammi ji, mujhe wo dhoobi se bara rupain lene hain, niche main sasariya ji ke paash mere steel ka dibba para hua hain, aur",fear
quiet! krish are you ready?,neutral
haan haan ,joy
start,neutral
baa ka kamra kyun sa tha?,neutral
"bakura, mere pair bakura. ",sadness
baa,surprise
"mere pair bakura, main daard se mari ja rahi hun",sadness
wow that is absolutely baa,surprise
"krish, iye kaise kiya tumne? please tell me how did you do it",surprise
"sonya main bhi iye soch raha hun, it actually worked yaar",surprise
main maar rahi hun bakura,fear
pair se? lekin abhi abhi toh paida huye hain. ,surprise
"iye kyan bola? wo dordaya, rosheh. nikaal de isko, ghaar se bahar nikaal de. ",anger
ha ha ha ba ba ba ba. wo wo baataiye na app wo lease ke papers kaha raakhain hain. warna iye government waalo hum ko ghaar se nikaal denge. please,fear
lease ke kagaj. ,neutral
ha ha ha ,joy
lease ke kagaj toh wo wo wo hay bhagwan ,fear
its amazing,joy
"fantastic, did i tell you dad? ",joy
incredible absolutely incredible krish. accha wo hosh main kab ayengi? ,joy
aaa i don't know aunti,neutral
accha krish ek baat batao. iye baa aise kyun behave kaar rahi thi jaise ki unhe pata hi nehi wo atma hain kisi aur ki sarir main ,neutral
"wo na, wo i dont know",neutral
lekin baa ki atma chaali toh nehi jayegi na hum usko puch le uske pahle,fear
well i dont know,neutral
"what do you know krish? i mean tum pasina pasina ho raha hun, that you know ki wo bhi nehi pata?",contempt
"are bechare ka pehla pehla successful experiment hain, thora baukla geya hain its just",neutral
"okay i am sorry, pani piyoge?",joy
i dont know,fear
baa ki atma ko bapas bhijwana to ata hain na?,anger
you dont know,fear
bakura,neutral
keya hua baa?,neutral
iye sahil babla pagal ho geya hain bakura. isne keya kiya pata hain?,anger
"keya kiya tune sahil? are besharam abb iye teri dadima hain, thora toh sabar kar sakta na tu",disgust
daad maine ise sirf monisha kahke pukara hain and thats all,anger
lekin kuyn babla?,neutral
wo baa keya hain wo german sikh raha hain na aur german main dadima ko monisha kahke bulata hain ,joy
toh thik,neutral
this is pure unadulterated nonsense and i refuse to believe in this hocus-pocus,contempt
dekho ,neutral
nehi nehi leave me alone,contempt
sahil sahil,neutral
babla toh bohot sari german sikh geya hain hain bakura?,joy
"baa chaaye aa geyi. main pilati hun, iye lijiye, lijiye",joy
hey bakura,neutral
haan bolo baa,neutral
jara police ko phone laga toh,anger
haa baa aur keya kahu?,neutral
ke iye maya chor hain,anger
are keya okay? maine keya churaya hain?,surprise
"mere kankan churaye, chorti. ab toh mere aakhain bhi nehi band huyi aur isne mere haat se mere kare utar liye. ab toh main hargis nehi batayungi ke lease ke kagaj kaha rakhain hain jaa ",anger
"baa nehi nehi aisa maat kahiye, maine toh euhi pahne the, aap hi pahan lijiye na. dekhiye dekhiye aree bhaa kitne acche lagte hain iye kare aapke haat main, so lovely naa ",joy
mammi ji aapne mujhe itne peyar se kankan pahnayain,surprise
monisha,surprise
"aah, mere sar itna bhaari bhaari sa kuyn lag raha hain? mammi ji mujhe ghar le ke chaliyain",neutral
"nehi nehi lete raho, lete raho aahi lete raho",neutral
are lekin mera wo serial uska pati sifr mera hain suru hone ka time ho geya hain ,neutral
kal repeat dekh lena okay?,neutral
lekin mammi ji,sadness
"off god's sake, keya rakha hain wo sare hue serials main? chup chap iha lete raho. jab wo papers mil jayenge uske baad chae jana okay? ",anger
"no okay maya, dekha bakura dekha teri bibi ka asli roop. main lease ke papers de dungi toh mujhe ghar se nikal degi ",fear
nehi baa aisa thori karungi main? ,joy
abhi main maar jayungi lekin lease ki papers kaha hain iye nehi bataungi matlan nehi batayungi ,anger
"abhi monisha ko jagao, i got to take her to the psychiatrist",neutral
bari muskil se soyi hain baa,neutral
iye baa nehi hain,anger
iye baa hain bhai. jab ika dil bahlane ke liye maine apne neyi kabita sunayi tab inhone mujhe thappar mara ,neutral
tumhare kabita sunke tumhe kohi bhi thappar marega rosheh iska matlab har kohi baa toh nehi hain na ,contempt
babla aya hain. babla kitne baje hain?,joy
no baj raha hain monisha ,neutral
"tv chala rosesh, kbc ane wala hain, chala ",neutral
wo toh khatam ho gaya hain baa,neutral
"kbc toh dash baje khatam hota hain dordaya, chala tv",anger
app ko waise bhi thik se kaha dikhai deta hain baa,neutral
"par sunai toh deta hain na aap ke computers pe ageya agla sawal. maya ke sabcheye bari burai kaunsi hain, a maya ki dadagiri. b maya ka bura swabhab. c maya ka high society dhong aur d maya ke blouse",contempt
are iye toh ekdam baa hain,joy
kyan? ila. ilabeta tu aa gayi. ,neutral
ha ha baa kaise hain tu?,joy
marne ke liye taiyaar hun beta ,sadness
iye wheelchair pe kyun hain monisha?,neutral
"monisha? ila, jamai raja ko bhi german bhasha ata hain?",surprise
"fufa ji, ish samai iye bhabhi nehi hain",anger
ish samai iye baa ki atma hain,anger
"hey napawat, tu tv chala ",anger
tv kharap hain baa ,neutral
toh cassette ya cd baja ,neutral
britney spears aur madonna mix ki chalegi?,neutral
chlegi. bhajan acche hain na unke?,neutral
britney spears ke bhajan. unke nai hai kisi aur ke chalata hoon.,neutral
"hun, chala chala ",anger
hey baa jaldi se bata tune ush lease ke papers kaha rakhain hain? ,joy
maya ke hat main lease ayegi aur hum ghar se bahar,fear
tu inko lease ke paper de de. warna ,neutral
jay sri krishna. meri sasuma sargiyo pankaur ben sarabhai ko srodhanjoli arpit karte hue main iye bhajan pesh karne jaa rahi hun - pankhi rani iha pinjru jonu jonu lage ,sadness
hey bhagwan suna maya ne mujhe jite ji srodhanjoli de di ,fear
iye panch saal purai hain baa ,neutral
rosesh tuje iye tape mili thi? ,anger
ise maya ko lease ke kajag de du jo mere jaan lene pe tuli hain,fear
aise nehi hain baa,anger
aisa hi ila aisa hi hain ,fear
ghar me kitne shanti hain na rosesh ,joy
ya you bet,contempt
tu ek kaam kar teri bapuji ko bula le abhi isi bakt tere bapuji ko bula ,anger
bapuji,surprise
bapuji baa ki gujar jane ke at mahine baad gujar geye na  ,neutral
haa isi liye baa ko pata nehi tha ke bapuji gujar geye,neutral
toh bapuji baa ko upar mile nehi hain keya?,neutral
unka dimag kharap hain upar ja karke baa se milenge ,contempt
ye indu ek kaam karte hain hum bapuji ko atma ko bhi bula lete hain ,joy
good idea,joy
are you crazy?,surprise
kyun,neutral
are ek atma nehi sambhal rahi hamse do do kaha se samalenge ,fear
fir bhi idea gazab ka hain jara socho sahil ke body me bapuji ke atma. hey pankaur maya ko bol mera khana garam kare. ,anger
suna apne ilaben?,joy
maya same to same bapuji ke awaj. hey indu tu ek kam kar. bapuji ke awaj me baa ko porbandar se phone kar ,joy
good idea ,joy
idea accha hain na mera,joy
lekin ilaben idea toh aapne diya na ,neutral
lekin ,neutral
ek minute ek minute. aap logo ne aaj ekbaat notice ki? ,joy
keya,neutral
aap logo ne aaj ekbaat notice ki?,joy
keya ,anger
monisha aaj thori thori baa jaise lag rahi thi ,joy
madhu bhai monisha hi baa hain ,anger
bapuji ka phone ane wala hain abhi porbandar se. wo uha sayed ek hapta aur rukenge. par fir uske ,surprise
maya ,surprise
iye,neutral
"haila mammi ji, aap mere pair kyun daba rahi hain? ",joy
"oh my god monisha, are tum kaha se aa gayi, itne muskil se toh bapuji ko arrange kiya hain hamne. baa kaha gayi? baa baa baa ",fear
are you okay? iye sab tum keya kahi rahi hon? tumhari sash mar gayi hain maya ,neutral
haan? keya kahi rahi hain iye maya? ,anger
"nehi baa, baa. ",surprise
mai mar gayi hun? ,sadness
nehi nehi baa mare aapke dushman. wo isne murder dhekne gayi thi na murder. toh isko beech beech main aksar khaane ke iyaad ata hain. ,joy
"i will explain everything to you sarita, main bad main phone karti hun tumhe. tum jao abhi jao please. i love you bye. [phone ringing] wo phone aya. hello",fear
hello maya do do monisha baa ko phone do mai baat karta hun bapuji ke awaj main ,joy
"baa, bapuji ka phone ",joy
bapuji lekin wo bhi toh ,surprise
"i will explain everything to you, tum abhi iha se jao na. bara complicated hain main tumhe baad ",neutral
hello kyun? ,neutral
are wah monisha. ish saal best actress ka award tumhi ko milega. ,joy
indu ka bapuji jai sri krishna. maya sar pe pallu dal besharam tere sasur ka phone hain. haa lease ,contempt
wo lease ke papers main kabhi se paucha diya hain municipal corporation main ,joy
"mujhe kaha seene se bandh kar le jani hain lease. bas kohi mere thori seva kare, mujse thora payer kare ",neutral
mai pair toh daba hi rahi hun na baa ,fear
waise pair bohot accha dawa lete hain bakure ke biwi haan. ,joy
accha sun ek aakhri item karte hain ,neutral
paani pila maya,neutral
han abhi ayi ,neutral
hello. daddy ji bas ab iye khel khatam karte hain. agar parke gayi toh band baj jayegi. ,neutral
are nehi monisha abhi tak kisi ko sak tak nehi hua ,neutral
aapne baa banni ki ite acchi training jo di thi,joy
acha shun ek aakhri item okay? dyan se sun. samaj geyi? ,neutral
ha ha bhale. jai sri krishna ,neutral
baa paani. keya kaha bapuji ne?,joy
tere sasur ji ne kaha hain toh lease toh mujhe deni paregi. lekin uske pahle ek akhri iccha puri karde beta. ,neutral
haa baa boliye jo aap kahengi. ,joy
marne se pahle main sahil ke bahu ko dhekhna chati hun. sahil ke sadi karwa de main tujhe lease de dungi. ,neutral
mister inamdar bas do din ki mohlat dijiye may khud papers le kar aa raha hun,neutral
"kyun mazak kar raha hai mujse? char din pahle hi apke daddy ne lease ke sare papers paucha diye the. iye dekhiye, iye acknowledgement letter, aur iye lease ke updated copy, aur iye hamare taraf se apology letter. khamokha aapk pareshan kiya ",joy
haa dad ne char din pahle hi submit kiye the na iye lease ke papers. ,joy
"haa maine aap ki daddy ko kahi bar phone kiya ke aapke updated documents bijwa dun, par pata nehi wo kyun talte rahe. kal se main leave par ja raha hun, isliye mai khud hi leke chala aya. sorry for the trouble ",joy
"infact, i am sorry. thanks a lot ",neutral
"sahil big problem, ab baa kaha rahi hai ki tumhare saadi dekhe bagar wo lease ke papers nehi dengi",fear
"chill chill mom, iye padhiye",neutral
keya hain? ,neutral
padhiye padhiye padhiye. baa ki atma niche ane se ek din pahle dad ne lease ke papers municipal corporation me already submit kar diye the ,neutral
oh my god,surprise
"mai es aadmi se thak gyi hu sahil, dr. desai ne ese das baar kaha hai ki ese calcium deficiency hai,dudh peena jaruri hai,warna ghutne joints sab bekar ho jayenge lekin..",anger
ahhh..dr. to kuchh bhi bakwas karte rhte hai..bewkoofo ke sardar,contempt
"hello dad, mai bhi ek doctor hu",neutral
"are haan, mera matlb hai kuchh doctor to bakwas karte hai, doctor desi ka jarur koi nizi fayeda hoga mujhe dudh pilane me..",anger
"ofcourse, doctoe desai to dudh wala bhaiya hai, wo ghar ghar dudh bechne jaate hai ,gale me stethoscope latka kar",contempt
mom mom just relax,neutral
"i just can't,esko dudh pilane ke chakkar me mere ghutne kamjor ho gye hai,eske peechhe peechhe bhag kar",anger
hahahah,joy
"agar ostoporesis ho gya na aur tumhare ghutne bekar ho gye ,tumhari baa ki tarah,to mai tumhari dekhbhal nhi karne wali hu..",anger
"haan,to meri beti monisha hai na meri dekhbhal karne ke liye..",neutral
ahahahah,contempt
"monisha tumhari dekhbhal karegi, monisha to apne kitchen ki dekhbhal nhi kar paati, gas stove pe zami huai grees pe apna naam likhti hai ungli se,picasso ki painting ke paas pyaz ka bundle latkati hai,restrau se aaye huay aachar bottle me ikaththa karti hai,mix pickle kehti hai use",contempt
ye naya point hai,joy
are monisha ke raaz me to bechare artificial plants bhi murjha jaate hai..tumhe to malum nhi..,contempt
mom dad hume to ye tay karna hai ki aap dono ka jhagda kaise solve kiya jaaye,neutral
ese kaho ki chup chap dudh pile warna mujse bura koi na hoga..,anger
dad chup chap dudh pii lijiye,neutral
"pehle usse kaho ki mujhse dadagiri se na pesh aaye, mai es ghar ka malik hu..okay",anger
mom..dad please dudh pii lijiye na,neutral
sahil yaar,disgust
that's better..great,neutral
nhi yaar mujhse nhi piya jayega...maya dudh gir gya bolo..,neutral
"this is the last straw indravardhan, you are the limit, ye usne jaan bujh kar kiya hai",anger
maya maine jaan bujh kar...,fear
sahil bhai 11 baj gye lekin momma abhi tak nhi aayi,fear
ha kuchh gunde momma ko utha kar le gye honge ,neutral
sahil bhai momma mobile bhi nhi utha rhi hai,fear
kaise uthayegi...gunde ne maya ka haath maror kar puchha hoga kyu janam diya roshes ko bta..kyu janam diya roshesh ko?,neutral
koi momma ko sachmuch to utha  kar nhi le gya hoga na,fear
stop worrying roshesh mom ko kuchh nhi hoga,neutral
you maybe wrong sahil,neutral
there she is,neutral
qki mujhe kuchh to huaa hai,joy
momma aa gyi..mom aap salamat to hai na,neutral
haan for time being sweety..lekin mai kbhi bhi gir skti hu..qki mai hawa me ud rhi hu..good night everybody..aajkal paaw zameen par nhi padte mere,joy
aaj fir jeene ki tamanna hai...aaj fir chupke chupke marna hai,joy
ohho chhayagi ek min ..ye sab hai kya haan?,neutral
"ahsaas,apne zinda hone ka ahsaas..sahil aaj mai sudhanshu khan ki painting exhibition dekhne gyi thi or inspiration ban ke lauti hu jab mai gallery ,e pahuchi to sab badi badi socialites sudhanshu ke oils khareed rhi thi",joy
sudhanshu tel bechta hai?,neutral
oils matlb oil paintings.. fir kya huaa mom,neutral
jaise hi mai enter huai jobha banerjee boli..maya sarabhai welcome and..,joy
and?,neutral
"sudhanshu muda..maya..'the maya sarabhai' kya  kbhi tumhe  kisi ne kaha hai ki tum duniya ki sabse magnetic, attractive or complete aurat ho?",neutral
lekin itna bada jhooth koi kyu bolega?,neutral
ye jhooth sudhanshu ne mere aankho me aankh daal kar kaha indravardhan..fir dhhere se bola mai tumhari painting banana chahta hu..will you be my muse maya sarabhai,neutral
magar wo aapko khachhar kyu bnana chahta hai mummy jee,neutral
