text,label
"Cause all I ever get to do now is pregnant stuff, it just bums me out.",sadness
Na-uh!  Hey did anybody lose their keys?,neutral
Oh! No problem! I,joy
"So, Ross and I are going to",neutral
It's candy time! My roommate says that they taste like little drops of heaven.,joy
What?! What else did he say?,surprise
Philadelphia.,neutral
"Listen, I gotta tell ya, I-I'm having a great time!",joy
"Joey. Joey, something feels weird and not good weird. I don'tWhoa!!",fear
Yeah-yeah. And the craziest thing is that I just ate a whole pizza by myself!,anger
Oh that.,neutral
"So uh, apparently people are familiar with the Europe story?",neutral
Why not?!,surprise
"No, not that, I mean, what about you and Mindy?",neutral
Grandma's gonna have to get in line.,joy
Oh my God Ross!!,surprise
"Alright, no, we could look at them!",neutral
"Felicity and I, we're watching",neutral
"Okay, Joey Tribbiani invited me back to his apartment, now does he do this with a lot of girls?",neutral
"Come on! When you go away, you-you have to play, it's like a law!",sadness
"""Hi Joey, it's Jane Rogers can't wait for your party tonight""",joy
What? No-no it's her birthday!,surprise
"Seriously, how can you watch this?",sadness
"Anyway, I was just thinking, I mean, if you'd gone to Vail, and if you guys'd been with your family, if you didn't have syphilis and stuff, we wouldn't be all together, you know?",anger
"I mean, your Dad tells me that you get a couple of days off school, and you, you ah, don't have to sell those cookies anymore.",neutral
So basically this is very easy. You read from the script and try to sell as much toner as you possibly can.,neutral
"Oh, is this about you-you dating the nurse?",surprise
"Aww, you guys are so cute!",joy
Yo!! Spackel boy! Get up!,neutral
"Y'know if we ever go to war and you're captured, you're in for a",neutral
Sure. So how long you been...,neutral
"Oh that's right. Well uh, would you be interested in seeing a Ukrainian film?",joy
Paris?,neutral
"If we broke up, and I lost you...",fear
Looks like it.,neutral
"And, at the end of the date, the other time, she-she said something that wasif she was kidding was very funny.",neutral
A little bigger.,neutral
"I am so, so, so, so sorry!",sadness
"Well I-I-I don't care how hot it is it's-it's uh, it's wrong.",joy
"Wait a minute, I-I believe I'm entitled to use my Angel Pass for a free turn?",joy
I can do that.,neutral
It's pretty clear.,neutral
Lose the robe.,neutral
What's going on?,surprise
Bye Chandler!   I miss you already.,sadness
Hi.. how was the game?,neutral
"I justI thought you guys were doing it, I didn't know you were in love!",surprise
"Where you work the uh, waiters eat with the waiters, right?",neutral
"Yeah, I talked to you on the phone, I'm the lady that got stuck with the racecar bed.",neutral
"Hey you guys, guess what?",neutral
"Oh, can I throw up in my diaper genie?",sadness
"No, we're gonna paint over the sword, and replace it with a baguette.",neutral
I think I know that girl.,neutral
So your dad dropped by. He's a pleasant man!,joy
Did I turn the fish?,neutral
"Okay, umm, I'm gonna get my sweater.",neutral
"Noo, I y'know I don't see why she has to play with you, that's all.",anger
"No, this is a loaner.",neutral
"Oh, it's this big budget period movie about these three Italian brothers who come to America around the turn of the century.",neutral
"Oh, look, wish me luck!",joy
"Op, but the twelfth brings a lover's spat.",surprise
"Yes, exactly!",joy
"Yeah, it kinda grows on you.  Actually, I wanted to finish talking to you about uh, spring vacation.",neutral
Hey sweetie!,joy
I wonder where she is. That is so weird.,neutral
"Hand me those tomatoes, I'm gonna show you what it should taste like! Come on, hand me them.",anger
"Y'know, I-I don't even feel like I know you anymore man!",anger
Ohhhhhhhh God.,surprise
This was fun! But I've got an invasive vaginal exam to get to!,joy
"And before you know it, she's with him.",anger
Rdtor.,neutral
"Well, maybe after we get reacquainted uh, you can do me.",joy
"I know!!   Chip? Hi! It's Monica.  Kay.  Kay.  Okay.  Okay, good-bye.  Oh my God, we just had",joy
"Nah ah! Nah ah!  No no no! No ad-libbing    and dude, you can't",anger
"But not that sorry, 'cause you don't have to live with it.",neutral
"It's too complicated with you and Rachel and the baby, I-I just It just wasn't meant to be.",sadness
"You know, it's like the first time I had to make dinner for myself, after Carol left me?",neutral
"Yes, remember that time on the frozen lake?",neutral
"Yeah, I just got uh, got plans.",neutral
"Y'know, you're friend's getting married, it's gotta change things.",neutral
"Hey Ross, listen, you want anything to drink, cause I'm heading up there.",neutral
"Well, who's to say what's true? I mean...",neutral
Just being friendly.,anger
"Hey-hey, y'know what?",anger
"But that's okay, no problem.",neutral
Honey I swear! I wasn't looking at her!,fear
F.Y.I..,neutral
"Fine, you want to get the birds, get the birds!",anger
Cause I figured you'd hooked up with some girl and she'd left it there.,neutral
"Ah, must've been fairly obvious since it was the only thing left in your store.",neutral
Aw! Does that mean the,sadness
"Oh, you know, the writing was good, and the director is good,    and... and my co-star's good",joy
"No, from now on, I'm staying in one place.",neutral
Fight.,neutral
Hmm that's weird. I don't remember being in a move called benefits lapsed.,neutral
I made it in the sixth grade.,neutral
Hey guys!,neutral
"Rachel, this is my friend Tom.",neutral
"So I'm asking you please, take a moment before you judge me.",neutral
What is it sweetie?,joy
You can not play bagpipes at the wedding!!,anger
"Tell me about it, I feel like I'm holding down the fort all by myself.",neutral
Why are you shopping here? You don't live in this neighborhood. Were you here waiting for me?,surprise
Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,surprise
"Well, Jamie was the name of Susan's first girlfriend, so we went back to Jordie.",neutral
"Yes, hi.",neutral
Yeah I know. Isn't it great? One less person we have to make small talk with.,joy
It's Phoebe.,neutral
The most unbelievable thing has happened. Underdog has just gotten away.,surprise
"All right. Chandler, you can either spin the wheel or pick a Google card.",neutral
I mean.,neutral
So what are you saying? It's now or never?,anger
Secret? Married people aren't supposed to have secrets between one another. We have too much love and respect for one another.,anger
"Hi Mom, it's Jill.",neutral
"No, I mean it's okay, I mean, they're-they're my friends.",neutral
Joey!! What the hell were you doing?!,disgust
Stupid balls are in the way.,sadness
"Oh, yeah, I'm not, I'm not hungry.",sadness
Kiss me.,joy
"We can, we can go to Aruba!",joy
"All right, I'm leaving!",anger
"Oh! Okay!  You, Mister Right Place at the Right Time, call me!",joy
"And he'll be all, 'Yes!'",anger
Which you just gave up really quickly.,neutral
"I'd love it too. Shoot, I gotta go. So, I'll talk to you later.",neutral
Of course he is!,joy
"Ah, we're out. I sold them all.",neutral
And you weren't going to tell us? How did you think you were    gonna get away with that?,anger
Action.,neutral
"Yeah, apparently they're turning it into some kinda coffee place.",neutral
Go find Chandler!,neutral
No! I'm so happy for them!,joy
"Um, that's ok!  Ok. All right. Now we need the semen of a righteous man.",joy
Ohh. What is this?,surprise
You think you can knock up my daughter and then not marry her?! I'm gonna kill you!!,anger
"So uh, hey, that uh, that wedding ring, huh? Man, that's nice!",joy
"Okay, so I",neutral
In that case should I make sure it's on real good?,neutral
Now just tell Emily that I love her and that I can't imagine spending my life with anyone else.,anger
"Oh that one is available now, but only identical twins are eligible. It's a twins study.",neutral
"I know, he's too charming, but if you two start going out, then it's just gonna make it so much harder for me to hate him.",disgust
"Well, I'm gonna go home and bask in the triumph of my Central Park idea.",anger
Really? Me?,surprise
"I mean, I love-I love this little guy!",joy
No. Why?,neutral
"So, do you guys wanna come and eat dinner at the restaurant    sometime in the next few weeks?",neutral
"Well, I don't have to buy that, ""I'm with stupid"" T-shirt anymore.",neutral
"Ok, Caravaggio uses chiaroscuro here to highlight the anguish    of the central figure. Touch it, it's really bumpy! .",neutral
You dog!,joy
"Hey, look, this name has been holding me back my entire life.",anger
I'm asking you to do me a favor.,neutral
"Did you not hear me say, ""Du-ude?!""",anger
Bye-bye Julie.,neutral
"Yes, that's very good. Now a uh, big part of this job is cultivating personal relationships, especially with designers.",neutral
I'm your mother.,neutral
"Well, deep-deep-deep down!",neutral
"Ooh, I love that place!  So, no.",neutral
"Yeah, yeah, it's just that with my last roommate Kip...",neutral
"Look, here's a picture of Scotty Jared naked.",neutral
"A real man wouldn't just run to the hospital!  No! What would, what would Krog do?",anger
How can she be great if she's from Poughkeepsie?  That joke would've killed in Albany.,anger
"Okay, um, oh, the zoo commercial.",neutral
"Ooh, I miss dating.",sadness
"Hey, so did everything go all right with the annulment?",neutral
I took this picture from your fridge.,anger
"I mean, was it Gina?",neutral
"Oh sure, go with the sissy.",disgust
"Oh, please!Honey, just the fact that you want me here to support    you, I'm...OH MY GOD!Is that Christian Sanders?He's so",surprise
"Either you're seeing somebody behind my back, which would make you the biggest jerk on the planet.",disgust
"Ooh, I have something you can wear.",neutral
I'm 33.,neutral
"Well, the old lady died.",sadness
"Pheebs, I think she's great. Okay? We're going out again.",joy
"So, uh, how's she doing?",sadness
Did you tell your sister to ask me out?,neutral
What is the matter with your face?!,surprise
"Uh, de-clawing cats.",anger
"Excellent hole, Joe.",neutral
"Okay, let's go!",joy
"Nooo! No, that's not true. No, best time ever! Yeah, you rocked my world!",joy
I'm not fine. Here she comes.,fear
I am selling cookies by the case.,joy
But what you guys think of me is really important because I'm-I'm hoping to get a permanent job here.,neutral
"What, what, what?!",surprise
"Oh, on a date. Yeah, I met this girl on the train going to a museum upstate.",neutral
I went to one where I wore a band uniform they had to have specially made.,sadness
Really? That's great!,joy
You did look like an idiot.,joy
"You know, I mean, it's like we're different.",neutral
Chandler?,neutral
Is there anything we can do for you?,neutral
"No, Gary Collins is the host. You'll be answering the phones.",neutral
Gotcha.,neutral
"No-no, I heard what you said, funny.",neutral
"I know, it's great!",joy
"The actor playing Mac couldn't do it, they needed to see you at 2 o'clock.",neutral
Here it is! Here it is!,joy
"All right, I'm gonna go steam my wedding dress okay? Who wants the responsibility of making sure nothing happens to it?",neutral
You have no idea.,joy
"Where is that book that you are reading with the two women who were ice-skating and wearing, wearing those hats with the flowers on it?",neutral
"I had such an opportunity in the recent, present.",neutral
Hey! It's starting to snow.,sadness
"Okay, it was just me and her at the back of the train, and I sat near the door, so she'd have to pass by me if she wanted to switch cars.",joy
